"","X.1","X","DyadId","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","Year","IntensityLevel","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","South.East.Asia","Version","RelID","RelIDComm","RelIncomp","Jihadist","JihadistRebel","Demand","Med","MedComm","Region.1","East.Asia","Claim.Type","Few.to.many.demands","General.to.specific.aspirations","Unity.to.division","medrel","Nonrelincomp","mednonrel","jihadmed","nonjihadist","nonjihadistmed","relnonjihadmed","count","region","continent","StartYear","Duration","Period","post2001","rebstrength","obs","medlag","logdur","Terror_SideB","internationalized","noninternationalized","intermed","nonintermed"
"766",766,766,844,"1-209","Pakistan","Government of Pakistan","","Lashkar-e-Islam","1244","",2,"",2010,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,0,0,0,0,0,0,0,1,"Southern Asia","Asia",2008,2,5,1,NA,1320,0,0.693147180559945,1,0,1,0,0
"767",767,767,844,"1-209","Pakistan","Government of Pakistan","","Lashkar-e-Islam","1244","",2,"",2012,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,0,0,0,0,0,0,0,1,"Southern Asia","Asia",2008,4,5,1,NA,1321,0,1.38629436111989,1,0,1,0,0
"768",768,768,844,"1-209","Pakistan","Government of Pakistan","","Lashkar-e-Islam","1244","",2,"",2009,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,0,0,0,0,0,0,0,1,"Southern Asia","Asia",2008,1,4,1,NA,1322,0,0,1,0,1,0,0
"769",769,769,844,"1-209","Pakistan","Government of Pakistan","","Lashkar-e-Islam","1244","",2,"",2013,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,0,0,0,0,0,0,0,1,"Southern Asia","Asia",2008,5,5,1,NA,1323,0,1.6094379124341,1,0,1,0,0
"770",770,770,844,"1-209","Pakistan","Government of Pakistan","","Lashkar-e-Islam","1244","",2,"",2014,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,NA,0,NA,0,0,NA,NA,1,"Southern Asia","Asia",2008,6,5,1,NA,1324,0,1.79175946922805,1,0,1,0,0
"771",771,771,10961,"1-209","Pakistan","Government of Pakistan","","IMU","1202","",2,"",2014,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,2,1,1,1,NA,0,NA,0,0,NA,NA,1,"Southern Asia","Asia",2009,5,5,1,NA,1364,0,1.6094379124341,1,0,1,0,0
"772",772,772,14227,"1-209","Pakistan","Government of Pakistan","","Jamaat-ul-Ahrar","5928","",2,"",2014,1,"770","","","","770","3",0,"1.0-2016",0,"",1,1,1,1,0,NA,"Central/South Asia",NA,1,1,1,1,NA,0,NA,0,0,NA,NA,1,"Southern Asia","Asia",2014,0,5,1,NA,1389,0,0,0,0,1,0,0
"773",773,773,16,"1-210","Cameroon, Nigeria","Government of Cameroon","","Government of Nigeria","475","",1,"Bakassi",1996,1,"471","","475","","471, 475","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,NA,NA,1994,2,2,0,NA,85,NA,0.693147180559945,0,0,1,0,1
"774",774,774,113,"1-212","Niger","Government of Niger","","FDR","1395","",1,"Eastern Niger",1995,1,"436","","","","436","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Western Africa","Africa",1995,0,2,0,"weaker",214,NA,0,0,0,1,0,0
"775",775,775,35,"1-213","Comoros","Government of Comoros","","MPA/Republic of Anjouan","1397","",1,"Anjouan",1997,1,"581","","","","581","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Eastern Africa","Africa",1997,0,2,0,"stronger",112,NA,0,0,0,1,0,1
"776",776,776,36,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Ninjas","1399","",2,"",1999,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Middle Africa","Africa",1993,6,2,0,"weaker",113,NA,1.79175946922805,0,1,0,1,0
"777",777,777,36,"1-214","Congo","Government of Congo","","Ninjas","1399","",2,"",1993,1,"484","","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Middle Africa","Africa",1993,0,1,0,"weaker",114,1,0,0,0,1,0,0
"778",778,778,36,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Ninjas","1399","",2,"",1998,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Middle Africa","Africa",1993,5,2,0,"weaker",115,0,1.6094379124341,0,1,0,0,0
"779",779,779,37,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Cocoyes","1400","",2,"",1998,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Middle Africa","Africa",1997,1,2,0,"weaker",116,0,0,0,1,0,0,0
"780",780,780,37,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Cocoyes","1400","",2,"",1997,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Middle Africa","Africa",1997,0,2,0,"weaker",117,0,0,0,1,0,0,0
"781",781,781,37,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Cocoyes","1400","",2,"",1999,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Middle Africa","Africa",1997,2,2,0,"weaker",118,0,0.693147180559945,0,1,0,1,0
"782",782,782,38,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Ntsiloulous","1401","",2,"",1998,2,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",1,0,0,1,0,NA,"Southern Africa",NA,4,0,1,1,0,0,0,0,1,0,0,1,"Middle Africa","Africa",1998,0,2,0,NA,119,1,0,0,1,0,0,0
"783",783,783,38,"1-214","Congo","Government of Congo","Government of Angola, Government of Chad","Ntsiloulous","1401","",2,"",1999,1,"484","540, 483","","","484","4",NA,"1.0-2016",0,"",1,0,0,1,1,NA,"Southern Africa",NA,4,0,1,1,1,0,0,0,1,1,1,1,"Middle Africa","Africa",1998,1,2,0,NA,120,0,0,0,1,0,1,0
"784",784,784,38,"1-214","Congo","Government of Congo","Government of Angola","Ntsiloulous","1401","",2,"",2002,1,"484","540","","","484","4",NA,"1.0-2016",0,"",1,0,0,1,0,NA,"Southern Africa",NA,4,0,1,1,NA,0,NA,0,1,NA,NA,1,"Middle Africa","Africa",1998,4,3,1,NA,121,1,1.38629436111989,0,1,0,0,0
"785",785,785,189,"1-214","Congo","Government of Congo","","Cobras","1398","Government of Angola, Government of Chad",2,"",1997,2,"484","","","540, 483","484","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Southern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Middle Africa","Africa",1994,3,2,0,"weaker",291,0,1.09861228866811,0,1,0,1,0
"786",786,786,45,"1-215","Eritrea, Ethiopia","Government of Eritrea","","Government of Ethiopia","530","",1,"Common border",1998,2,"531","","530","","530, 531","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,NA,NA,1998,0,2,0,NA,136,NA,0,0,0,1,0,1
"787",787,787,45,"1-215","Eritrea, Ethiopia","Government of Eritrea","","Government of Ethiopia","530","",1,"Common border",1999,2,"531","","530","","530, 531","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,NA,NA,1998,1,2,0,NA,137,1,0,0,0,1,0,1
"788",788,788,45,"1-215","Eritrea, Ethiopia","Government of Eritrea","","Government of Ethiopia","530","",1,"Common border",2000,2,"531","","530","","530, 531","4",NA,"1.0-2016",0,"",0,0,NA,0,1,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,NA,NA,1998,2,3,0,NA,138,1,0.693147180559945,0,0,1,0,1
"789",789,789,58,"1-216","Guinea-Bissau","Government of Guinea-Bissau","Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice","1402","",2,"",1998,1,"404","438, 433","","","404","4",NA,"1.0-2016",0,"In Guinea Bissau there are about 45 % Muslims, 50 % indigenous/traditional beliefs, and  5% Christians. Both the government and the military factions consisted most likely of a mixture of people from all of these traditions.",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Africa","Africa",1998,0,2,0,"stronger",192,NA,0,0,1,0,1,0
"790",790,790,58,"1-216","Guinea-Bissau","Government of Guinea-Bissau","Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice","1402","",2,"",1999,1,"404","438, 433","","","404","4",NA,"1.0-2016",0,"In Guinea Bissau there are about 45 % Muslims, 50 % indigenous/traditional beliefs, and  5% Christians. Both the government and the military factions consisted most likely of a mixture of people from all of these traditions.",0,0,NA,0,1,NA,"Central America",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Western Africa","Africa",1998,1,2,0,"stronger",193,1,0,0,1,0,1,0
"791",791,791,92,"1-217","Lesotho","Government of Lesotho","Government of Botswana, Government of South Africa","Military faction","1403","",2,"",1998,1,"570","571, 560","","","570","4",NA,"1.0-2016",0,"",0,0,NA,0,0,NA,"Southern Africa",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Southern Africa","Africa",1998,0,2,0,"parity",197,NA,0,0,1,0,0,0
"792",792,792,295,"1-218","Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","","UCK","1200","Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,"Kosovo",1999,2,"345","","","211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2","345","1",NA,"1.0-2016",1,"Govt-Serbian Orthodox",0,0,NA,0,1,NA,"Eastern Europé",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,"Southern Europe","Europe",1996,3,2,0,"weaker",547,NA,1.09861228866811,0,1,0,1,0
"793",793,793,295,"1-218","Serbia (Yugoslavia)","Government of Serbia (Yugoslavia)","","UCK","1200","",1,"Kosovo",1998,2,"345","","","","345","1",NA,"1.0-2016",1,"Govt-Serbian Orthodox",0,0,NA,0,0,NA,"Eastern Europé",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Southern Europe","Europe",1996,2,2,0,"weaker",548,1,0.693147180559945,0,0,1,0,0
"794",794,794,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2004,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,30,3,1,"much weaker",167,NA,3.40119738166216,0,0,1,0,0
"795",795,795,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2015,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,1,"Eastern Africa","Africa",1974,41,5,1,"much weaker",168,0,3.71357206670431,0,0,1,0,0
"796",796,796,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2001,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,27,3,0,"much weaker",169,0,3.29583686600433,0,0,1,0,0
"797",797,797,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1989,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,15,1,0,"much weaker",170,0,2.70805020110221,0,0,1,0,0
"798",798,798,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2010,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,36,5,1,"much weaker",171,0,3.58351893845611,0,0,1,0,0
"799",799,799,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2003,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,29,3,1,"much weaker",172,0,3.36729582998647,0,0,1,0,0
"800",800,800,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1990,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,16,1,0,"much weaker",173,0,2.77258872223978,0,0,1,0,0
"801",801,801,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2008,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,34,4,1,"much weaker",174,0,3.52636052461616,0,0,1,0,0
"802",802,802,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2013,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,39,5,1,"much weaker",175,0,3.66356164612965,0,0,1,0,0
"803",803,803,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1998,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,24,2,0,"much weaker",176,0,3.17805383034795,0,0,1,0,0
"804",804,804,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1995,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,21,2,0,"much weaker",177,0,3.04452243772342,0,0,1,0,0
"805",805,805,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2002,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,28,3,1,"much weaker",178,0,3.3322045101752,0,0,1,0,0
"806",806,806,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1992,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,18,1,0,"much weaker",179,0,2.89037175789616,0,0,1,0,0
"807",807,807,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2005,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,31,4,1,"much weaker",180,0,3.43398720448515,0,0,1,0,0
"808",808,808,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1994,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,20,1,0,"much weaker",181,0,2.99573227355399,0,0,1,0,0
"809",809,809,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2000,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,26,3,0,"much weaker",182,0,3.25809653802148,0,0,1,0,0
"810",810,810,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2011,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,37,5,1,"much weaker",183,0,3.61091791264422,0,0,1,0,0
"811",811,811,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2009,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,35,4,1,"much weaker",184,0,3.55534806148941,0,0,1,0,0
"812",812,812,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2012,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,38,5,1,"much weaker",185,0,3.63758615972639,0,0,1,0,0
"813",813,813,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2007,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,33,4,1,"much weaker",186,0,3.49650756146648,0,0,1,0,0
"814",814,814,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",2006,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,32,4,1,"much weaker",187,0,3.46573590279973,0,0,1,0,0
"815",815,815,55,"1-219","Ethiopia","Government of Ethiopia","","OLF","1404","",1,"Oromiya",1999,1,"530","","","","530","4",NA,"1.0-2016",0,"In Ethiopia: Orthodox Christian 43% Muslim 34%. The number of Muslims are somewhat higher in Oromiya region. The rebel-group is explicitly set out to represent Muslims, Christians, and traditional belief. Hence, there is no religious dissimiliarty between the rebels and the government - the division is ethnic.",0,0,NA,0,0,NA,"Northern Africa",NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,"Eastern Africa","Africa",1974,25,2,0,"much weaker",188,0,3.2188758248682,0,0,1,0,0
